MedInc,HouseAge,AvgRooms,Location_Distance
3.0897,52.0,4.040501446480231,3.466381016381798
5.8596,50.0,6.742627345844504,3.4573180791394584
5.2868,47.0,6.546391752577319,3.4573180791394584
5.956,41.0,6.851063829787234,3.45865457076583
4.9643,37.0,7.1063829787234045,3.4713998592088235
6.3434,52.0,6.947890818858561,3.463713480018573
5.1773,52.0,6.358558558558559,3.465018645144239
7.2354,52.0,7.11716621253406,3.4713998592088235
5.457,28.0,5.5303347280334725,3.4560389408699717
7.5,50.0,6.127348643006263,3.4496293118959627
6.0194,44.0,5.735343383584589,3.4419524224833604
7.5544,40.0,7.631498470948012,3.435545620032024
6.0666,30.0,6.446064139941691,3.43428749055556
7.0548,34.0,6.125,3.4419524224833604
11.6017,18.0,8.335051546391753,3.4266345963545146
7.4882,35.0,6.467268623024831,3.43428749055556
6.8976,34.0,6.6122715404699735,3.435545620032024
8.2049,28.0,6.978947368421053,3.4201991002887264
8.401,26.0,7.530805687203792,3.4278663621075656
6.8538,29.0,6.657992565055762,3.4201991002887264
8.317,32.0,6.977186311787072,3.413780765412154
7.0175,37.0,6.982954545454546,3.421462410308015
6.3302,39.0,7.54,3.421462410308015
6.3624,30.0,5.615384615384615,3.399695638160497
7.0549,52.0,6.785714285714286,3.429156009283246
6.7851,45.0,6.957746478873239,3.4150757317858873
2.8929,50.0,5.132246376811594,3.416428748469332
3.0812,38.0,4.628336755646817,3.416428748469332
5.2402,52.0,6.200892857142857,3.4227836865168064
6.5217,52.0,6.39935064935065,3.430503472602574
3.2632,52.0,4.745652173913044,3.4241628618131568
3.0298,52.0,5.183673469387755,3.4241628618131568
4.5428,52.0,5.283495145631068,3.4241628618131568
4.072,52.0,5.952941176470588,3.430503472602574
5.3509,52.0,5.65067178502879,3.430503472602574
3.1603,52.0,4.429193899782135,3.4319086839648296
4.7708,52.0,6.727699530516432,3.438235010349214
8.1564,52.0,7.7026315789473685,3.430503472602574
8.8793,52.0,8.972868217054264,3.438235010349214
6.8591,52.0,7.599388379204893,3.445978220657195
6.0302,52.0,5.8203125,3.445978220657195
7.508,52.0,7.994318181818182,3.438235010349214
2.7477,52.0,4.333333333333333,3.445978220657195
2.1944,52.0,5.074285714285714,3.4396661358227596
3.0149,52.0,4.276639344262295,3.447435138879137
3.675,52.0,4.851351351351352,3.445978220657195
3.225,46.0,4.326639892904953,3.4537330250174905
2.9345,42.0,4.059113300492611,3.447435138879137
2.1429,43.0,3.2742382271468142,3.447435138879137
1.6121,41.0,3.5617433414043584,3.447435138879137
1.3929,29.0,3.1927554980595083,3.447435138879137
2.3173,27.0,3.804195804195804,3.433371572464602
1.7772,45.0,3.882608695652174,3.4411547866175383
2.6458,50.0,3.2091836734693877,3.4411547866175383
2.181,52.0,3.6887052341597797,3.4411547866175383
2.2303,36.0,3.0902394106813995,3.447435138879137
1.6504,43.0,3.639751552795031,3.447435138879137
2.2697,52.0,4.368421052631579,3.4396661358227596
2.1563,52.0,4.585014409221902,3.4396661358227596
2.1348,52.0,4.7343283582089555,3.4396661358227596
2.6292,47.0,3.693140794223827,3.4396661358227596
2.3833,52.0,4.638132295719845,3.4319086839648296
2.957,52.0,4.496259351620948,3.4396661358227596
2.5238,49.0,4.192023633677991,3.4396661358227596
1.9375,52.0,4.209677419354839,3.4319086839648296
1.9028,51.0,4.0561224489795915,3.4319086839648296
2.25,50.0,4.20722891566265,3.4319086839648296
2.3929,52.0,4.4714285714285715,3.4319086839648296
2.1917,43.0,4.844029244516653,3.4255998662650877
2.9357,52.0,4.327669902912621,3.4255998662650877
1.8854,30.0,3.7984790874524714,3.4255998662650877
2.1638,39.0,3.776349614395887,3.433371572464602
2.125,47.0,4.528052805280528,3.433371572464602
3.375,52.0,4.011904761904762,3.433371572464602
2.2542,43.0,4.554621848739496,3.433371572464602
2.1,51.0,3.1818181818181817,3.4411547866175383
1.6,39.0,3.747967479674797,3.4411547866175383
3.625,52.0,3.973568281938326,3.4411547866175383
1.6929,20.0,3.510355029585799,3.455215615215837
1.6471,52.0,2.8333333333333335,3.4052463920055778
2.59,52.0,4.38996138996139,3.4052463920055778
2.57,52.0,4.202185792349726,3.413035145016785
2.6429,52.0,3.746031746031746,3.4193086541635234
3.0257,52.0,4.046948356807512,3.4193086541635234
1.4886,50.0,4.0251572327044025,3.41153422400902
1.9338,43.0,3.2420091324200913,3.4193086541635234
1.4844,52.0,3.8666666666666667,3.4193086541635234
1.6009,44.0,3.1158455392809588,3.4193086541635234
2.0375,48.0,4.944606413994169,3.4255998662650877
2.293,49.0,5.365296803652968,3.4255998662650877
2.1494,37.0,4.479923518164436,3.4178397465215724
1.6198,30.0,4.357142857142857,3.4255998662650877
1.3281,40.0,5.054347826086956,3.4255998662650877
3.5156,44.0,5.466911764705882,3.4178397465215724
3.9048,52.0,4.998540145985402,3.4178397465215724
3.0893,52.0,3.9076923076923076,3.410091292333668
2.6042,46.0,4.489563567362429,3.4178397465215724
2.5,49.0,4.306603773584905,3.4178397465215724
2.7969,38.0,4.626707132018209,3.4178397465215724
2.8321,29.0,4.823529411764706,3.4023545834020945
2.9583,47.0,5.284246575342466,3.410091292333668
2.8365,34.0,4.5813953488372094,3.410091292333668
2.875,35.0,4.520725388601036,3.410091292333668
3.0682,39.0,4.316810344827586,3.416428748469332
3.0757,39.0,4.524663677130045,3.416428748469332
4.9559,43.0,6.6923076923076925,3.408706423632734
4.7721,52.0,5.772388059701493,3.408706423632734
3.4861,52.0,4.984419263456091,3.416428748469332
5.1184,41.0,6.088235294117647,3.408706423632734
4.0977,48.0,5.242063492063492,3.416428748469332
4.744,48.0,7.117647058823529,3.400995967604537
4.2727,46.0,5.837349397590361,3.400995967604537
2.9844,50.0,5.260869565217392,3.394629700032759
4.1739,40.0,4.51063829787234,3.4023545834020945
3.8487,46.0,5.1152882205513786,3.408706423632734
4.0114,52.0,6.5451263537906135,3.400995967604537
4.6563,45.0,5.986784140969163,3.394629700032759
2.9297,28.0,4.699551569506727,3.394629700032759
2.3036,35.0,4.62051282051282,3.4023545834020945
2.6667,49.0,4.2,3.4023545834020945
2.619,44.0,3.30142566191446,3.4023545834020945
2.4167,45.0,4.462025316455696,3.410091292333668
2.7788,45.0,4.210416666666666,3.4023545834020945
2.7352,46.0,3.9349736379613356,3.4037714157581274
1.8472,52.0,5.4907063197026025,3.4037714157581274
2.6583,52.0,4.310204081632653,3.4037714157581274
3.0536,49.0,3.6653061224489796,3.4037714157581274
2.3906,44.0,4.865573770491803,3.41153422400902
1.7188,43.0,4.181818181818182,3.4037714157581274
2.625,47.0,3.6556016597510372,3.4037714157581274
2.8015,40.0,3.6592592592592594,3.4052463920055778
1.7276,50.0,4.036363636363636,3.41153422400902
2.0801,44.0,3.38989898989899,3.41153422400902
2.489,51.0,4.1653944020356235,3.41153422400902
1.7546,52.0,4.733333333333333,3.3911847941532782
4.0904,52.0,4.313868613138686,3.3974692168457192
2.6765,52.0,5.0,3.3974692168457192
2.4338,49.0,4.703933747412008,3.3897036992282374
2.3309,46.0,3.4858757062146895,3.3974692168457192
2.2604,43.0,3.6714801444043323,3.3974692168457192
1.8039,42.0,3.543726235741445,3.381949919456061
2.2562,39.0,5.007448789571694,3.3897036992282374
2.0562,41.0,4.536656891495602,3.3897036992282374
3.5398,52.0,5.4373522458628845,3.3960203091087986
3.1167,39.0,4.659574468085107,3.3960203091087986
2.5401,50.0,4.939153439153439,3.3960203091087986
2.898,43.0,5.020661157024794,3.3897036992282374
2.3125,44.0,4.399491094147582,3.4037714157581274
2.875,52.0,6.107142857142857,3.388280984367542
3.3715,52.0,5.105882352941176,3.381949919456061
3.5114,52.0,5.585131894484412,3.381949919456061
4.3125,52.0,6.645333333333333,3.388280984367542
3.22,52.0,5.956639566395664,3.388280984367542
3.875,33.0,3.021276595744681,3.3805535224536847
5.2328,49.0,5.660287081339713,3.388280984367542
3.7262,52.0,5.631578947368421,3.388280984367542
4.5893,45.0,5.400611620795107,3.3960203091087986
5.2578,39.0,5.820754716981132,3.3869167231409505
7.0875,41.0,6.593457943925234,3.3869167231409505
3.9712,46.0,6.410334346504559,3.3869167231409505
2.9514,47.0,4.80078125,3.394629700032759
2.6667,50.0,4.746268656716418,3.394629700032759
5.4446,37.0,6.176691729323308,3.399695638160497
6.2838,34.0,6.948717948717949,3.393297461291841
6.7527,23.0,7.064024390243903,3.393297461291841
7.0712,24.0,7.589506172839506,3.3356783107177117
5.9849,22.0,6.528723945094052,3.3715268155223614
3.6875,42.0,5.707865168539326,3.372838004903478
2.875,30.0,4.731152204836415,3.366477897744682
3.4205,43.0,4.877149877149877,3.3805535224536847
3.2984,50.0,5.78169014084507,3.3805535224536847
3.875,49.0,4.933701657458563,3.372838004903478
4.175,52.0,5.396694214876033,3.372838004903478
4.375,47.0,5.761467889908257,3.3587598195093844
4.7708,48.0,5.427777777777778,3.3587598195093844
3.5739,45.0,6.052083333333333,3.3587598195093844
3.0958,39.0,5.0094936708860756,3.3587598195093844
3.3958,39.0,5.0062111801242235,3.366477897744682
1.871,31.0,5.3628318584070795,3.366477897744682
1.9356,41.0,4.490140845070423,3.3601355128455164
2.1842,47.0,5.544502617801047,3.3601355128455164
2.2917,37.0,4.921875,3.3678801308149824
2.4333,38.0,4.983050847457627,3.3601355128455164
1.9479,50.0,4.82520325203252,3.3678801308149824
3.9063,52.0,4.569696969696969,3.3678801308149824
1.8407,49.0,5.117516629711751,3.3678801308149824
2.0786,27.0,5.789808917197452,3.374207958448352
2.8125,42.0,4.402985074626866,3.374207958448352
1.8913,43.0,5.498637602179836,3.3678801308149824
1.7056,49.0,5.08550185873606,3.3756366046111963
2.2768,52.0,4.953068592057762,3.374207958448352
3.2552,51.0,4.810502283105023,3.374207958448352
2.0556,52.0,4.775956284153006,3.374207958448352
2.4659,52.0,5.782857142857143,3.3756366046111963
1.75,47.0,4.0,3.3834048526955427
2.0469,41.0,4.484581497797357,3.381949919456061
2.7159,45.0,5.306590257879656,3.381949919456061
1.2083,41.0,5.7924528301886795,3.3756366046111963
1.925,45.0,4.198312236286919,3.3756366046111963
1.5809,36.0,4.556390977443609,3.3771238689047114
1.4097,37.0,4.017991004497751,3.3834048526955427
0.7683,38.0,4.253561253561253,3.3756366046111963
1.3194,19.0,4.244230769230769,3.3693411396107082
0.8012,28.0,5.283950617283951,3.3693411396107082
1.9479,26.0,4.267326732673268,3.3756366046111963
1.1765,36.0,5.327044025157233,3.3630636246962924
2.3456,42.0,4.3983739837398375,3.355278085778092
2.1538,44.0,4.368852459016393,3.356804160572599
2.5139,43.0,4.561290322580645,3.3630636246962924
1.2625,45.0,5.32404181184669,3.356804160572599
2.9063,42.0,4.590909090909091,3.3490040701057455
2.5192,43.0,4.8807017543859645,3.3490040701057455
2.1111,44.0,4.029411764705882,3.3490040701057455
2.455,42.0,5.223076923076923,3.3490040701057455
2.4028,41.0,3.896135265700483,3.347504312476678
2.15,47.0,3.3795620437956204,3.347504312476678
2.4776,43.0,4.569832402234637,3.347504312476678
2.1587,43.0,4.319648093841642,3.3412156995219733
1.8438,35.0,4.623853211009174,3.355278085778092
3.0298,46.0,4.56,3.347504312476678
2.25,46.0,4.320224719101123,3.347504312476678
2.2467,46.0,5.940677966101695,3.355278085778092
4.0469,45.0,4.125,3.361570139714553
1.325,46.0,4.825641025641025,3.361570139714553
1.6196,38.0,3.83011583011583,3.3538109507495766
2.1731,45.0,3.8076923076923075,3.361570139714553
1.9167,36.0,7.506666666666667,3.3693411396107082
2.069,43.0,4.863849765258216,3.361570139714553
1.712,36.0,6.307228915662651,3.361570139714553
2.5625,33.0,4.475524475524476,3.3601355128455164
1.9821,43.0,5.186274509803922,3.3538109507495766
2.5043,41.0,5.465217391304348,3.3538109507495766
2.3281,44.0,4.7952755905511815,3.3538109507495766
1.4375,48.0,5.017191977077364,3.3538109507495766
2.5122,45.0,4.75,3.3524028328697106
1.5625,38.0,5.097510373443983,3.346063654880917
3.1587,47.0,5.394594594594595,3.3538109507495766
1.8426,40.0,4.926900584795321,3.3601355128455164
4.6696,46.0,6.049668874172186,3.3524028328697106
2.4598,36.0,5.358381502890174,3.3524028328697106
6.0749,39.0,6.7518518518518515,3.3446821736870898
4.8304,27.0,6.27887323943662,3.343359942250506
5.5701,34.0,7.170616113744076,3.336973618734115
5.37,26.0,6.127579737335835,3.3292772520886142
6.86,33.0,8.26027397260274,3.31519506803208
7.6923,28.0,7.284403669724771,3.31519506803208
4.0313,36.0,6.330275229357798,3.330605074278491
6.8323,33.0,6.603960396039604,3.330605074278491
4.975,30.0,8.28,3.3228939570736973
5.3602,36.0,8.258064516129032,3.3228939570736973
5.0,41.0,6.790123456790123,3.3165285282414008
2.925,46.0,6.194805194805195,3.346063654880917
3.8913,40.0,5.666666666666667,3.33832833490991
3.225,44.0,5.854984894259819,3.33832833490991
3.1458,41.0,4.481675392670157,3.3319923919998002
2.537,24.0,4.637305699481865,3.346063654880917
2.5568,44.0,4.57037037037037,3.346063654880917
3.5083,43.0,5.084558823529412,3.3319923919998002
3.3125,49.0,4.698581560283688,3.3319923919998002
1.8235,40.0,4.7011494252873565,3.346063654880917
3.8047,35.0,5.015037593984962,3.346063654880917
2.2917,34.0,4.367857142857143,3.347504312476678
2.4962,37.0,5.324324324324325,3.3538109507495766
4.0417,43.0,5.2,3.3397423869510083
3.4844,46.0,4.876777251184834,3.3397423869510083
4.1458,52.0,5.354166666666667,3.3397423869510083
2.625,47.0,4.963855421686747,3.3397423869510083
2.0227,44.0,5.102325581395349,3.3397423869510083
3.3333,49.0,5.436440677966102,3.5418159739557056
5.338,52.0,5.608391608391608,3.5418159739557056
3.4732,52.0,5.962864721485412,3.535420430733802
3.5125,38.0,4.445972495088409,3.54950226147561
3.1375,52.0,4.819018404907975,3.535420430733802
2.8036,46.0,4.053333333333334,3.5431205924866074
4.5824,15.0,4.43542757417103,3.54950226147561
3.0208,36.0,3.902173913043478,3.5431205924866074
4.0875,52.0,4.538181818181818,3.5431205924866074
4.5268,42.0,5.045112781954887,3.56628956556542
1.7375,37.0,3.3127705627705626,3.567725382508541
3.1795,52.0,4.556034482758621,3.535420430733802
3.8672,50.0,5.334801762114537,3.5290416334654036
5.1675,52.0,6.398692810457517,3.535420430733802
5.1696,52.0,6.115902964959568,3.535420430733802
4.2614,52.0,5.520958083832335,3.5213390833430713
5.0551,52.0,5.148936170212766,3.535420430733802
5.6228,42.0,6.4453125,3.5264782108588624
7.8864,52.0,6.690972222222222,3.51882688701926
7.9556,52.0,7.56,3.5264782108588624
6.174,52.0,7.639830508474576,3.5264782108588624
6.9414,52.0,8.067193675889328,3.5264782108588624
8.8342,52.0,8.345205479452055,3.5200548007587185
7.1754,52.0,7.42948717948718,3.5341412652177704
10.0825,52.0,8.209016393442623,3.5341412652177704
4.9083,52.0,6.749253731343283,3.5341412652177704
5.7912,52.0,7.291666666666667,3.527731808286628
4.5893,52.0,6.273712737127371,3.527731808286628
5.4171,52.0,6.764705882352941,3.527731808286628
4.125,52.0,5.371663244353183,3.527731808286628
7.266,52.0,7.436619718309859,3.5200548007587185
5.3989,52.0,7.272058823529412,3.5200548007587185
7.8336,37.0,6.132596685082873,3.51882688701926
6.1593,41.0,6.2154696132596685,3.504735935650373
6.381,52.0,6.662337662337662,3.5123894843100523
6.6828,52.0,7.353174603174603,3.5123894843100523
7.5385,37.0,6.666666666666667,3.504735935650373
6.7138,42.0,6.390625,3.504735935650373
6.2425,52.0,6.314356435643564,3.5059687845407317
5.7979,52.0,5.981432360742706,3.5059687845407317
4.2813,52.0,5.4106280193236715,3.513648108309465
3.5417,52.0,4.613079019073569,3.513648108309465
3.0132,44.0,4.094545454545455,3.513648108309465
4.1429,52.0,5.377155172413793,3.5213390833430713
4.1912,52.0,5.763285024154589,3.5213390833430713
3.9167,52.0,5.376146788990826,3.5213390833430713
3.8897,52.0,5.564432989690721,3.5290416334654036
3.1065,48.0,4.978947368421053,3.5290416334654036
2.9926,46.0,4.458823529411765,3.5290416334654036
3.556,52.0,4.342105263157895,3.5290416334654036
1.475,45.0,3.3065693430656933,3.5367556830497673
1.6971,52.0,4.173469387755102,3.5367556830497673
2.1705,10.0,5.03,3.5304076238115867
2.75,50.0,3.8984375,3.524076505830876
2.5682,52.0,4.5,3.5100066291644905
2.9,46.0,4.6394366197183095,3.5367556830497673
2.2208,52.0,4.565789473684211,3.5304076238115867
3.2344,52.0,5.563953488372093,3.5213390833430713
3.5156,52.0,4.4961832061068705,3.5149631816793714
1.9805,49.0,3.888675623800384,3.5149631816793714
2.6684,50.0,3.544573643410853,3.5226796731202104
3.875,52.0,4.387254901960785,3.5226796731202104
3.006,52.0,4.701970443349754,3.5213390833430713
2.543,46.0,4.477037037037037,3.5149631816793714
2.8676,46.0,4.122969837587007,3.5149631816793714
2.1907,52.0,3.199771689497717,3.513648108309465
1.7778,30.0,3.447058823529412,3.5072582251252653
2.52,37.0,4.251623376623376,3.513648108309465
4.2788,52.0,4.614457831325301,3.5059687845407317
2.944,52.0,4.1239092495637,3.5059687845407317
1.725,52.0,3.386215864759428,3.5059687845407317
5.2289,41.0,5.569105691056911,3.4918832219883043
2.5562,42.0,4.161137440758294,3.4918832219883043
0.949,52.0,2.5241090146750524,3.4918832219883043
1.1696,52.0,2.436,3.4918832219883043
1.4012,52.0,3.105714285714286,3.4995648796466345
1.1859,52.0,2.922023182297155,3.4995648796466345
1.7464,35.0,3.218,3.5072582251252653
2.8846,49.0,3.857142857142857,3.5072582251252653
2.7372,52.0,4.443804034582133,3.5072582251252653
3.8594,52.0,4.962962962962963,3.508604195010282
3.5625,52.0,5.348082595870206,3.5149631816793714
2.2788,52.0,4.222602739726027,3.5149631816793714
2.537,44.0,3.5610098176718092,3.5226796731202104
2.525,46.0,3.9470404984423677,3.5226796731202104
1.9946,52.0,4.475806451612903,3.5163346410853005
2.8214,52.0,4.794797687861272,3.508604195010282
2.6165,52.0,5.174418604651163,3.5226796731202104
1.9483,50.0,4.413854351687389,3.5163346410853005
1.9327,52.0,4.564044943820225,3.508604195010282
1.9798,49.0,4.822368421052632,3.508604195010282
2.4167,52.0,5.002227171492205,3.5022622154724408
2.5417,49.0,4.956521739130435,3.500885243247914
3.3906,52.0,5.583798882681564,3.508604195010282
2.5652,52.0,4.727987421383648,3.508604195010282
2.2845,41.0,3.897887323943662,3.508604195010282
2.6071,52.0,4.074906367041199,3.500885243247914
3.15,52.0,4.765714285714286,3.500885243247914
2.6914,52.0,4.846575342465753,3.500885243247914
1.8447,52.0,4.20985401459854,3.500885243247914
1.6307,35.0,2.962686567164179,3.493177861995914
2.9044,52.0,4.404282115869018,3.493177861995914
2.9405,52.0,5.5581737849779085,3.493177861995914
3.3893,52.0,5.368029739776952,3.493177861995914
3.0417,48.0,4.690631808278867,3.485482128011217
7.0897,52.0,6.876237623762377,3.485482128011217
5.0463,52.0,5.793220338983051,3.485482128011217
1.7652,52.0,3.5345211581291758,3.485482128011217
7.8521,52.0,7.794392523364486,3.4777981186136815
9.3959,52.0,7.512096774193548,3.4713998592088235
5.3794,52.0,6.861016949152543,3.485482128011217
3.2619,52.0,4.792052980132451,3.4868078243890244
2.7054,52.0,5.001226993865031,3.494529255146276
2.2431,47.0,6.371165644171779,3.494529255146276
1.9028,50.0,5.015686274509804,3.494529255146276
1.5817,52.0,5.43801652892562,3.494529255146276
2.2841,52.0,4.35064935064935,3.494529255146276
1.3785,47.0,4.310344827586207,3.494529255146276
2.9018,52.0,4.621212121212121,3.5022622154724408
1.73,44.0,5.0245098039215685,3.5022622154724408
2.2625,48.0,4.427038626609442,3.5022622154724408
2.2106,35.0,4.521739130434782,3.503695729577677
2.6997,52.0,4.0627450980392155,3.4896296484426905
4.0018,14.0,3.5860555826426133,3.5114654599345716
7.8772,52.0,8.282548476454293,3.4509398037384975
11.8603,39.0,7.911111111111111,3.4368614820583243
13.499,42.0,8.928358208955224,3.4368614820583243
12.2138,52.0,9.210227272727273,3.4445787489486843
8.1872,52.0,8.268292682926829,3.4445787489486843
12.3804,52.0,9.122715404699738,3.4445787489486843
5.8948,52.0,7.740088105726873,3.45865457076583
8.1194,52.0,7.75,3.45865457076583
8.7477,52.0,9.0,3.4445787489486843
6.155,52.0,7.048076923076923,3.4523077308608436
5.883,52.0,6.21608040201005,3.460048349288531
5.2128,52.0,5.862934362934363,3.4067794366236708
4.7188,52.0,7.068535825545172,3.4067794366236708
5.2915,52.0,8.123456790123457,3.4067794366236708
2.6411,52.0,5.170403587443946,3.4208353967959946
3.3214,52.0,4.825,3.413035145016785
3.6417,52.0,4.587131367292225,3.4208353967959946
3.0161,52.0,4.673721340388007,3.428647068863337
3.1771,52.0,4.8279069767441865,3.428647068863337
3.4531,52.0,5.784090909090909,3.428647068863337
4.3098,52.0,5.436708860759493,3.428647068863337
3.3438,52.0,4.663461538461538,3.4427008881103385
2.9213,52.0,4.837962962962963,3.4427008881103385
2.6806,52.0,5.313207547169811,3.4505210209254455
3.7708,52.0,4.611320754716981,3.4505210209254455
3.9444,45.0,4.0874125874125875,3.4505210209254455
5.2601,13.0,4.156378600823046,3.4505210209254455
2.5444,30.0,4.847953216374269,3.4645727006398555
2.6447,42.0,5.740845070422536,3.467874028434237
2.5762,29.0,4.048703849175177,3.458352386137237
1.9427,42.0,4.136666666666667,3.4661949076117833
2.9688,52.0,4.230547550432276,3.452149830957993
3.75,27.0,4.13768115942029,3.452149830957993
5.1702,18.0,4.333333333333333,3.453835779958015
2.5139,50.0,4.5474006116207955,3.458352386137237
2.9732,52.0,5.585284280936455,3.436470083338118
5.5337,52.0,5.188940092165899,3.444304362934634
4.1667,52.0,4.768595041322314,3.444304362934634
2.7115,52.0,3.7417943107221006,3.444304362934634
3.3269,52.0,4.61003861003861,3.444304362934634
3.2685,52.0,4.844943820224719,3.428647068863337
